Date,Value
23/10/2015,9.61909320497994
26/10/2015,9.665441406578852
27/10/2015,9.67435353147544
28/10/2015,9.592353026419481
29/10/2015,9.485392295393847
30/10/2015,9.371304694061521
02/11/2015,9.346351470512673
03/11/2015,9.365959923334326
04/11/2015,9.565613903790247
05/11/2015,9.51391715083115
06/11/2015,9.528178584097622
09/11/2015,9.632462755923875
10/11/2015,9.652070985188269
11/11/2015,9.763487676727197
12/11/2015,9.686834693942327
13/11/2015,9.40339420305839
16/11/2015,9.369525234787146
17/11/2015,9.164522033849684
18/11/2015,9.004085324496874
19/11/2015,9.093215327706531
20/11/2015,9.093216106420357
23/11/2015,9.132433521993281
24/11/2015,9.020127107538036
25/11/2015,8.916736297824954
26/11/2015,8.92208308233845
27/11/2015,8.9488246693948
30/11/2015,8.925647961198248
01/12/2015,8.938125206108662
02/12/2015,8.996954660208731
03/12/2015,8.973779834411216
04/12/2015,8.898907277746833
07/12/2015,9.033496522652543
08/12/2015,8.889994997804557
09/12/2015,8.77234159206563
10/12/2015,8.632406273815697
11/12/2015,8.606555740942802
14/12/2015,8.394421939409279
15/12/2015,8.343616017718503
16/12/2015,8.392641324437182
17/12/2015,8.652903595199287
18/12/2015,8.496035307843723
21/12/2015,8.602991558517726
22/12/2015,8.629731265767683
23/12/2015,8.649340068379193
24/12/2015,8.740253021269542
28/12/2015,8.742035865783691
29/12/2015,8.800863679296214
30/12/2015,8.991605400666838
31/12/2015,9.00586645839944
04/01/2016,8.966649796009378
05/01/2016,8.718862965033985
06/01/2016,8.488903919805534
07/01/2016,8.264291658445533
08/01/2016,8.151985035101834
11/01/2016,8.00580955996736
12/01/2016,8.055722235510046
13/01/2016,8.102073720806949
14/01/2016,7.913113521235321
15/01/2016,7.846263280748323
18/01/2016,7.547672107490193
19/01/2016,7.674239593754862
20/01/2016,7.5565839884994865
21/01/2016,7.47993257174141
22/01/2016,7.554801331166969
25/01/2016,7.706326038777006
27/01/2016,7.624325446297698
28/01/2016,7.556585311165646
29/01/2016,7.672459099373805
01/02/2016,7.799023384507402
02/02/2016,7.740196939744951
03/02/2016,7.531628611835686
04/02/2016,7.595802635194155
05/02/2016,7.52449714774319
08/02/2016,7.372973773620442
09/02/2016,7.128751263425194
10/02/2016,6.948706309001591
11/02/2016,6.939793004970262
12/02/2016,6.861358516814051
15/02/2016,6.923750383365014
16/02/2016,7.036055508525296
17/02/2016,7.139446969128862
18/02/2016,7.298102987777556
19/02/2016,7.280276279567236
22/02/2016,7.33553889756942
23/02/2016,8.146637814329429
24/02/2016,7.825762917022859
25/02/2016,7.741980533189034
26/02/2016,7.579758092578528
29/02/2016,7.577976218995075
01/03/2016,7.628782457619208
02/03/2016,7.836458481702146
03/03/2016,7.996004468666584
04/03/2016,8.080680950380268
07/03/2016,8.160899244727153
08/03/2016,8.157334510905423
09/03/2016,7.950547261237279
10/03/2016,7.857313312035236
11/03/2016,7.824338928925934
14/03/2016,7.96906518420859
15/03/2016,7.8344142763245435
16/03/2016,7.752892796328635
17/03/2016,7.808766536375161
18/03/2016,7.857314258930225
21/03/2016,7.904945235593734
22/03/2016,8.001124502078069
23/03/2016,7.9159367060680905
24/03/2016,7.842659644606355
29/03/2016,7.824340018723726
30/03/2016,7.829835453020323
31/03/2016,7.963569041465504
01/04/2016,7.862810097111829
04/04/2016,7.901282768328096
05/04/2016,7.855481767996335
06/04/2016,7.862811416585997
07/04/2016,7.926930599501629
08/04/2016,7.838995656251349
11/04/2016,7.90128245069711
12/04/2016,7.893953664255504
13/04/2016,8.024940824049896
14/04/2016,8.25485406967397
15/04/2016,8.373927162999433
18/04/2016,8.307978756674288
19/04/2016,8.331794670167437
20/04/2016,8.234699879536695
21/04/2016,8.33545906740422
22/04/2016,8.26309523807232
26/04/2016,8.253019592873201
27/04/2016,8.228287860978405
28/04/2016,8.223707343630522
29/04/2016,8.165084053239886
02/05/2016,8.073486538669906
03/05/2016,8.16600088437448
04/05/2016,8.328131241811068
05/05/2016,8.359275014907764
06/05/2016,8.28050170378563
09/05/2016,8.337291417324211
10/05/2016,8.348283298157773
11/05/2016,8.577278297376145
12/05/2016,8.568118418159685
13/05/2016,8.613918004589049
16/05/2016,8.71284422423678
17/05/2016,8.744902925641751
18/05/2016,8.667043577449128
19/05/2016,8.826424428251311
20/05/2016,8.783374929731208
23/05/2016,8.72566870915561
24/05/2016,8.705516365482762
25/05/2016,8.840166890205511
26/05/2016,8.972068814413962
27/05/2016,9.087481681795932
30/05/2016,9.103054038936996
31/05/2016,9.082902004033372
01/06/2016,9.064583275726047
02/06/2016,8.967487662853506
03/06/2016,9.04809383094721
06/06/2016,8.938177095382375
07/06/2016,8.868560087542695
08/06/2016,8.767801647846888
09/06/2016,8.832839195523015
10/06/2016,8.768718082602353
14/06/2016,8.516823735810345
15/06/2016,8.518654741318954
16/06/2016,8.41972934984382
17/06/2016,8.379425687584426
20/06/2016,8.531479554763319
21/06/2016,8.57911030816147
22/06/2016,8.621245507962954
23/06/2016,8.57636197167946
24/06/2016,8.281414948935497
27/06/2016,7.633814103131102
28/06/2016,7.346194147368217
29/06/2016,7.502828294700375
30/06/2016,7.617327224747859
01/07/2016,7.6594602526554665
04/07/2016,7.6393103986737305
05/07/2016,7.617327649385805
06/07/2016,7.44695294980451
07/07/2016,7.547711693981416
08/07/2016,7.577940189399093
11/07/2016,7.679615182199036
12/07/2016,7.698847428017911
13/07/2016,7.802354487552988
14/07/2016,7.811514377593994
15/07/2016,7.868305836788954
18/07/2016,7.957157178120784
