Date,Value
14/10/2024,99.02439180570205
15/10/2024,99.76441165082637
16/10/2024,99.53707013302822
17/10/2024,100.33513276988211
18/10/2024,99.65316098488566
21/10/2024,100.10297859070052
22/10/2024,98.95425549478666
23/10/2024,98.6447129147997
24/10/2024,98.5528124589899
25/10/2024,98.70758611341346
28/10/2024,98.66647167698335
29/10/2024,99.10902764839466
30/10/2024,98.57699116338458
31/10/2024,97.91677350441064
01/11/2024,97.18885765104932
04/11/2024,97.90226741000289
05/11/2024,97.61207502207128
06/11/2024,98.37627319967942
07/11/2024,98.65921862572344
08/11/2024,99.69910821818647
11/11/2024,99.24929360222414
12/11/2024,99.12596158833256
13/11/2024,98.38111473426207
14/11/2024,98.94942646223905
15/11/2024,99.49596812826408
18/11/2024,99.5757783861493
19/11/2024,100.5116809243785
20/11/2024,100.33271815418547
21/11/2024,100.2093906494973
22/11/2024,100.89620188500199
25/11/2024,101.58301219674924
26/11/2024,101.07998662777402
27/11/2024,101.13319318566593
28/11/2024,101.67974532429187
29/11/2024,101.29521939029472
02/12/2024,101.71602102190235
03/12/2024,102.26498796673901
04/12/2024,101.79823902775286
05/12/2024,102.07635540441795
06/12/2024,101.60961183897021
09/12/2024,101.1090088862833
10/12/2024,101.15012542675024
11/12/2024,100.6495208308989
12/12/2024,100.5697184426128
13/12/2024,99.64590834520799
16/12/2024,99.46937209278417
17/12/2024,99.54916505243835
18/12/2024,100.09571515495966
19/12/2024,98.38594481684115
20/12/2024,97.43796154443895
23/12/2024,98.17071168661481
24/12/2024,98.86477462402932
27/12/2024,99.32426766726391
30/12/2024,99.15739984655802
31/12/2024,98.61569169729613
02/01/2025,98.62005477509308
03/01/2025,99.21587647543804
06/01/2025,99.7359981666419
07/01/2025,99.82390353648645
08/01/2025,100.1853010604152
09/01/2025,100.18774781515809
10/01/2025,100.22192772461676
13/01/2025,98.82273505627026
14/01/2025,99.18657398856782
15/01/2025,99.22075687996603
16/01/2025,100.41239681068083
17/01/2025,100.2756544057918
20/01/2025,100.51739903623042
21/01/2025,101.25239451815858
22/01/2025,101.61380231038873
23/01/2025,101.1376317119009
24/01/2025,101.40868237397608
28/01/2025,101.296362794499
29/01/2025,101.70659327847812
30/01/2025,102.16077394851735
31/01/2025,102.79566922996173
03/02/2025,100.93740105883802
04/02/2025,101.41844944146581
05/02/2025,101.50635622612963
06/02/2025,102.41962336509644
07/02/2025,102.54904439956633
10/02/2025,101.96542623736642
11/02/2025,102.35368312128983
12/02/2025,102.44892215603718
13/02/2025,102.96415507013586
14/02/2025,103.48428100905238
17/02/2025,102.72241222834339
18/02/2025,102.55392695131195
19/02/2025,101.79694176893545
20/02/2025,100.76402342368475
21/02/2025,100.58577378248053
24/02/2025,99.89227080329185
25/02/2025,99.75308998936886
26/02/2025,99.61634756285856
27/02/2025,100.06320647223058
28/02/2025,99.03761767756183
03/03/2025,99.51134157875265
04/03/2025,99.02296633051547
05/03/2025,98.53459244754568
06/03/2025,98.47843264354941
07/03/2025,97.0938878021278
10/03/2025,96.89121123076744
11/03/2025,95.79968638690903
12/03/2025,94.7619022003694
13/03/2025,94.67886942319547
14/03/2025,94.65200852187617
17/03/2025,95.51399082755225
18/03/2025,96.04143704668655
19/03/2025,95.42852598087046
20/03/2025,96.30271171820601
21/03/2025,96.56644055055568
24/03/2025,96.58596951386029
25/03/2025,96.99132473645051
26/03/2025,97.43330879171674
27/03/2025,96.95226135034906
28/03/2025,97.1354015844114
31/03/2025,95.80701048135506
01/04/2025,96.29572343188184
02/04/2025,96.83449574837061
03/04/2025,95.22063201237745
04/04/2025,93.83309856108903
07/04/2025,89.09236779396514
08/04/2025,90.66932966991192
09/04/2025,89.83534172810378
10/04/2025,94.77288337841124
11/04/2025,92.4357220792279
14/04/2025,94.10125556941827
15/04/2025,94.60067424190748
16/04/2025,94.57607165792697
17/04/2025,94.8417664636462
22/04/2025,94.76796241689267
23/04/2025,96.74101196389859
24/04/2025,96.9476658853678
28/04/2025,97.69801568176092
29/04/2025,97.95633148456167
30/04/2025,98.72144275297532
01/05/2025,99.070786353997
02/05/2025,99.67845727898853
05/05/2025,99.8580446920023
06/05/2025,99.31927003989998
07/05/2025,99.60463776731922
08/05/2025,99.87526251278778
09/05/2025,100.22459834623075
12/05/2025,100.87408754250075
13/05/2025,101.31692326197674
14/05/2025,101.14470735808582
15/05/2025,101.18160788457169
16/05/2025,102.20011918755891
19/05/2025,101.65641417564058
20/05/2025,102.04020406062119
21/05/2025,102.67492891208265
22/05/2025,101.85815069109077
23/05/2025,102.24931536640949
26/05/2025,102.24931501509127
27/05/2025,102.59619875369394
28/05/2025,103.00212946013583
29/05/2025,102.99474536226731
30/05/2025,102.77087338823576
02/06/2025,102.98982918416831
03/06/2025,103.48924137721899
04/06/2025,104.19284355957564
05/06/2025,104.55079799974085
06/06/2025,104.38474121944617
10/06/2025,104.69718251129575
11/06/2025,105.29992524703067
12/06/2025,105.05390626167632
13/06/2025,104.71685923723231
16/06/2025,104.6159935084381
17/06/2025,104.47577216754675
18/06/2025,104.35275914258203
19/06/2025,104.23713829869679
20/06/2025,104.04032252763258
23/06/2025,103.48924226490642
24/06/2025,104.57663483430647
25/06/2025,104.64551703563092
26/06/2025,104.51759095113931
27/06/2025,104.80789689276955
30/06/2025,104.68733985092496
01/07/2025,104.95248803232587
02/07/2025,105.09605396602522
03/07/2025,105.22971963746798
04/07/2025,105.40793861914801
07/07/2025,105.28664890437543
08/07/2025,105.03169496942795
09/07/2025,104.7643592510272
10/07/2025,105.21981346574368
11/07/2025,105.33615845494583
14/07/2025,104.96981077758838
15/07/2025,105.62576627548995
16/07/2025,104.92525637563945
17/07/2025,105.64309772671989
18/07/2025,106.87331369621667
21/07/2025,106.52181959665052
22/07/2025,106.45498897278159
23/07/2025,106.96489676492433
24/07/2025,107.02678336121849
25/07/2025,106.34359666404438
28/07/2025,106.5564745678141
29/07/2025,106.35350050178135
30/07/2025,106.97728178658977
31/07/2025,106.97975600674073
01/08/2025,106.26439173017832
04/08/2025,106.03418818026884
05/08/2025,107.30030630415398
06/08/2025,108.04165501160303
07/08/2025,108.3485898981495
08/08/2025,108.03423079525841
11/08/2025,108.3287885787045
12/08/2025,108.6060176141869
13/08/2025,108.68275283812292
14/08/2025,108.92038148016255
15/08/2025,109.29415389270619
18/08/2025,109.58871116136396
19/08/2025,109.39069158688106
20/08/2025,109.53920241888507
21/08/2025,110.48971902247347
22/08/2025,110.60605355859995
25/08/2025,110.83378577203766
26/08/2025,110.17535721036543
27/08/2025,110.35605122207085
28/08/2025,110.52189412941914
29/08/2025,110.5169506261486
01/09/2025,110.16050008511016
02/09/2025,109.92783062775862
03/09/2025,108.69265225855158
04/09/2025,108.91790972187789
05/09/2025,109.75207640420948
08/09/2025,109.51197676942019
09/09/2025,109.17533586826347
10/09/2025,109.14068529875581
11/09/2025,109.06395314538489
12/09/2025,109.7570296006856
15/09/2025,109.39068901523619
16/09/2025,110.0218922880836
17/09/2025,109.50950421138253
18/09/2025,108.7743398147726
19/09/2025,109.04661822598304
22/09/2025,109.3486105598609
23/09/2025,109.67534683170189
24/09/2025,108.94513798764767
25/09/2025,108.73473725478894
26/09/2025,108.89563028235818
29/09/2025,109.67782283624096
30/09/2025,109.97732985500303
01/10/2025,109.68000030517578
02/10/2025,110.75
03/10/2025,111.24625015258789
06/10/2025,111.6825008392334
07/10/2025,111.24250030517578
08/10/2025,111.04250144958496
09/10/2025,111.46000099182129
10/10/2025,111.15999984741211
13/10/2025,110.59750175476074
