Date,Value
18/11/2020,14.896771109681067
19/11/2020,15.050988347110952
20/11/2020,15.007223115894238
23/11/2020,14.97388155704705
24/11/2020,15.038486396408661
25/11/2020,15.005142190443706
26/11/2020,15.073914830543085
27/11/2020,15.038485714041935
30/11/2020,14.98534088639813
01/12/2020,15.103089498949505
02/12/2020,15.061409734077099
03/12/2020,15.003054926321603
04/12/2020,14.973877996813597
07/12/2020,15.157274213867593
08/12/2020,15.188534199598159
09/12/2020,15.25105578103624
10/12/2020,15.128101082007515
11/12/2020,14.988466262817383
14/12/2020,15.157273608788115
15/12/2020,15.30941124135858
16/12/2020,15.212502870014326
17/12/2020,15.196871428225275
18/12/2020,15.230216837265786
21/12/2020,15.432366569369462
22/12/2020,15.36359358340938
23/12/2020,15.388603436105157
24/12/2020,15.369846285972807
29/12/2020,15.440703516709457
30/12/2020,15.382349834826833
31/12/2020,15.23646807433553
04/01/2021,15.359428681472309
05/01/2021,15.360470037587222
06/01/2021,15.301075530421349
07/01/2021,15.501142125548695
08/01/2021,15.597010818916502
11/01/2021,15.528236802478327
12/01/2021,15.30940996266624
13/01/2021,15.107258872473999
14/01/2021,14.98221508544828
15/01/2021,14.867591257494931
18/01/2021,14.87592844397455
19/01/2021,14.89468534351597
20/01/2021,14.95303744645086
21/01/2021,15.087462218692176
22/01/2021,15.134351097156863
25/01/2021,15.317746998277908
27/01/2021,15.465715541180126
28/01/2021,15.167694535951185
29/01/2021,15.205207807621116
01/02/2021,15.121847322300274
02/02/2021,15.113508727228593
03/02/2021,15.223965690284643
04/02/2021,15.271898994967827
05/02/2021,15.30524305147585
08/02/2021,15.217713319124742
09/02/2021,15.13435146811624
10/02/2021,15.207296467270673
11/02/2021,15.117675908586396
12/02/2021,15.155190052139838
15/02/2021,15.201038767665498
16/02/2021,15.176030062939335
17/02/2021,14.617505804334678
18/02/2021,13.827651746626254
19/02/2021,13.67551780038247
22/02/2021,13.542138975901198
23/02/2021,13.346237361066995
24/02/2021,13.331649341766077
25/02/2021,13.3858355876595
26/02/2021,13.212006247555095
01/03/2021,13.209877903608685
02/03/2021,13.339678051399229
03/03/2021,13.334359170607385
04/03/2021,13.149232286596488
05/03/2021,13.201366392447653
08/03/2021,13.331166988386002
09/03/2021,13.254564518417647
10/03/2021,13.28009796420395
11/03/2021,13.207750017636878
12/03/2021,13.192855803573991
15/03/2021,13.21626261346102
16/03/2021,13.297120675164162
17/03/2021,13.260947787910668
18/03/2021,13.184343592718182
19/03/2021,13.19285600650444
22/03/2021,13.366278531596745
23/03/2021,13.50990890212039
24/03/2021,13.55246801737579
25/03/2021,13.515227922074349
26/03/2021,13.614175608141213
29/03/2021,13.605665018893554
30/03/2021,13.54821101802628
31/03/2021,13.540763355304172
01/04/2021,13.590770191199834
06/04/2021,13.609921144306501
07/04/2021,13.471607486137152
08/04/2021,13.465223472842926
09/04/2021,13.460968301277173
12/04/2021,13.40777217385636
13/04/2021,13.435433512274157
14/04/2021,13.44394453953053
15/04/2021,13.34606183665625
16/04/2021,13.288609421608484
19/04/2021,13.2311583988521
20/04/2021,13.216260791823597
21/04/2021,13.237540792854606
22/04/2021,13.371598444793813
23/04/2021,13.431177870266911
26/04/2021,13.331167235098974
27/04/2021,13.251372829788034
28/04/2021,13.309888820201886
29/04/2021,13.805684055996235
30/04/2021,13.942932757759126
03/05/2021,13.899312379861101
04/05/2021,13.95463632954221
05/05/2021,13.990810391892698
06/05/2021,13.857816957815512
07/05/2021,13.768447632260585
10/05/2021,13.73333712320281
11/05/2021,13.820579843686751
12/05/2021,13.782278810170226
13/05/2021,13.746102945559025
14/05/2021,13.899311130134972
17/05/2021,13.918463377573595
18/05/2021,13.914206585346776
19/05/2021,13.8227089742769
20/05/2021,13.890800133298248
21/05/2021,14.063158165541134
24/05/2021,14.151465565407964
25/05/2021,14.231260769399801
26/05/2021,14.263179857460704
27/05/2021,14.112099099708516
28/05/2021,14.196150486328259
31/05/2021,14.165297775700681
01/06/2021,14.050390852559481
02/06/2021,14.069541951293843
03/06/2021,14.218493807647956
04/06/2021,14.407874523999219
07/06/2021,14.52490767447982
08/06/2021,14.5632092984726
09/06/2021,14.395107827843423
10/06/2021,14.265307958476177
11/06/2021,14.256794672032719
15/06/2021,14.422769112832373
16/06/2021,14.524906891159114
17/06/2021,13.901439964284616
18/06/2021,13.939741743600713
21/06/2021,13.97165796311493
22/06/2021,14.071673029349917
23/06/2021,14.048263598186226
24/06/2021,14.165296793170727
25/06/2021,14.344037821208383
28/06/2021,14.444048347952176
29/06/2021,14.441921860150874
30/06/2021,14.566404024138741
01/07/2021,14.452560149565244
02/07/2021,14.31850470918762
05/07/2021,14.297225138774365
06/07/2021,14.235517093843958
07/07/2021,14.261051041691516
08/07/2021,14.373827629727211
09/07/2021,14.263179578485246
12/07/2021,14.29084202245017
13/07/2021,14.278074078911075
14/07/2021,14.333399325827058
15/07/2021,14.467455582721092
16/07/2021,14.463198994999757
19/07/2021,14.535546010699143
20/07/2021,14.69513845440818
21/07/2021,14.744078930478828
22/07/2021,14.74833520102981
23/07/2021,14.856858908860733
26/07/2021,15.012191009486546
27/07/2021,15.047302990499766
28/07/2021,15.090921922529462
29/07/2021,14.98878507875114
30/07/2021,14.924951038890836
02/08/2021,15.107946758115176
03/08/2021,15.188808298570546
04/08/2021,15.25476963013763
05/08/2021,15.368612879312492
06/08/2021,15.382443516853197
09/08/2021,15.342012667387921
10/08/2021,15.35903366569416
11/08/2021,15.42925825387926
12/08/2021,15.539906120154464
13/08/2021,15.629278043505957
